Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,191.250000,191.479996,189.300003,190.710007,163.702606,1981400
2014-11-10,190.509995,191.869995,190.509995,191.800003,164.638245,1553900
2014-11-11,191.809998,192.679993,190.529999,191.880005,164.706924,1620100
2014-11-12,190.660004,190.889999,189.330002,190.179993,163.247711,2322200
2014-11-13,190.839996,191.190002,189.199997,190.240005,163.299194,1749600
2014-11-14,190.360001,190.839996,189.619995,189.979996,163.076019,1691600
2014-11-17,189.520004,191.190002,189.220001,189.929993,163.033066,1593400
2014-11-18,189.619995,190.660004,189.589996,189.639999,162.784164,1810300
2014-11-19,189.710007,189.990005,188.190002,189.190002,162.397842,2260100
2014-11-20,187.820007,189.860001,187.550003,189.750000,162.878601,2850000
2014-11-21,191.520004,191.660004,189.369995,189.589996,162.741211,2367900
2014-11-24,190.139999,190.889999,189.669998,190.070007,163.153275,2028800
2014-11-25,190.500000,190.500000,188.199997,188.860001,162.114594,3677900
2014-11-26,189.919998,189.919998,187.729996,188.520004,161.822784,2024000
2014-11-28,188.399994,189.490005,188.119995,188.410004,162.244705,1195200
2014-12-01,188.000000,188.619995,185.589996,188.199997,162.063873,2469000
2014-12-02,189.309998,190.940002,188.809998,190.190002,163.777512,3116100
2014-12-03,189.750000,191.820007,189.330002,190.949997,164.431961,3049600
2014-12-04,190.779999,192.339996,189.960007,191.949997,165.293121,3123400
2014-12-05,192.720001,196.929993,192.539993,195.449997,168.307053,3625500
2014-12-08,195.449997,198.059998,194.509995,196.619995,169.314529,2715000
2014-12-09,193.690002,197.220001,192.899994,196.889999,169.547073,4568400
2014-12-10,195.479996,195.990005,191.600006,192.000000,165.336197,6506700
2014-12-11,193.000000,194.940002,192.500000,193.539993,166.662292,3179500
2014-12-12,191.710007,192.639999,188.070007,188.820007,162.597748,3838900
2014-12-15,190.240005,190.809998,185.410004,185.539993,159.773239,4729100
2014-12-16,183.960007,186.929993,182.399994,183.309998,157.852951,4181900
2014-12-17,184.110001,186.500000,183.630005,185.029999,159.334076,5074800
2014-12-18,188.000000,191.660004,187.809998,191.610001,165.000320,4209600
2014-12-19,192.259995,195.000000,192.029999,193.279999,166.438400,4798200
2014-12-22,193.919998,194.500000,192.759995,194.440002,167.437286,3056400
2014-12-23,195.339996,196.100006,194.729996,195.500000,168.350082,2346100
2014-12-24,196.610001,196.750000,195.009995,195.889999,168.685883,694200
2014-12-26,196.089996,196.490005,195.399994,195.449997,168.307053,1016300
2014-12-29,195.570007,196.960007,194.820007,196.190002,168.944260,1219900
2014-12-30,195.500000,196.500000,194.580002,195.710007,168.530930,1136200
2014-12-31,196.649994,196.830002,193.770004,193.830002,166.912018,1566800
2015-01-02,195.300003,195.729996,192.699997,194.410004,167.411469,1877700
2015-01-05,193.059998,194.039993,187.479996,188.339996,162.184433,3413200
2015-01-06,188.300003,188.660004,183.929993,184.529999,158.903519,3429200
2015-01-07,186.850006,187.990005,185.770004,187.279999,161.271652,1896800
2015-01-08,189.350006,190.820007,189.250000,190.270004,163.846405,1962500
2015-01-09,190.479996,191.309998,186.960007,187.350006,161.331924,1980700
2015-01-12,187.360001,187.529999,184.110001,185.070007,159.368576,2084200
2015-01-13,186.580002,189.380005,183.369995,184.929993,159.247986,2745300
2015-01-14,181.179993,182.509995,178.100006,180.229996,155.200684,5204700
2015-01-15,180.179993,181.600006,177.500000,178.490005,153.702332,3146000
2015-01-16,176.729996,180.100006,174.059998,177.229996,152.617310,5124100
2015-01-20,177.570007,178.330002,174.229996,175.630005,151.239532,3606600
2015-01-21,174.550003,178.389999,172.820007,177.149994,152.548431,3737000
2015-01-22,178.809998,182.589996,177.250000,182.039993,156.759323,6228200
2015-01-23,181.429993,182.979996,180.419998,180.490005,155.424606,3123800
2015-01-26,178.720001,180.990005,178.059998,180.419998,155.364288,2736500
2015-01-27,177.240005,178.639999,176.300003,176.490005,151.980087,3335600
2015-01-28,177.729996,177.970001,172.970001,173.050003,149.017868,3017300
2015-01-29,173.179993,176.300003,173.070007,175.990005,151.549484,2421400
2015-01-30,174.130005,175.690002,172.320007,172.410004,148.466705,3037400
2015-02-02,172.990005,175.600006,172.259995,175.490005,151.118988,2975300
2015-02-03,176.009995,180.479996,175.910004,180.240005,155.209335,3766900
2015-02-04,178.720001,180.710007,178.529999,178.779999,153.952057,2980500
2015-02-05,179.440002,181.600006,179.229996,180.770004,155.665695,2434400
2015-02-06,182.050003,184.619995,181.139999,183.429993,157.956314,3250900
2015-02-09,181.690002,182.949997,181.149994,182.220001,156.914337,2421900
2015-02-10,183.350006,184.800003,182.350006,184.559998,158.929367,2556300
2015-02-11,184.070007,188.190002,183.750000,187.649994,161.590271,4079600
2015-02-12,188.250000,190.000000,187.399994,189.779999,163.424423,3086700
2015-02-13,189.869995,191.330002,188.339996,189.000000,162.752792,2720400
2015-02-17,188.779999,190.630005,188.309998,190.020004,163.631149,2123300
2015-02-18,189.539993,190.039993,187.820007,188.669998,162.468658,1850700
2015-02-19,187.679993,189.850006,187.270004,189.110001,162.847488,1470400
2015-02-20,188.350006,191.639999,187.050003,191.509995,164.914215,2317100
2015-02-23,190.740005,190.740005,189.270004,190.309998,163.880844,1691100
2015-02-24,190.029999,193.279999,189.679993,192.220001,165.525558,2627300
2015-02-25,191.550003,192.449997,190.460007,191.720001,165.095032,2775700
2015-02-26,190.509995,192.470001,190.000000,192.199997,166.027924,2449300
2015-02-27,191.190002,192.500000,189.789993,189.789993,163.946152,2572400
2015-03-02,190.000000,191.919998,189.779999,191.789993,165.673828,1659400
2015-03-03,190.699997,192.869995,190.570007,191.270004,165.224579,1487800
2015-03-04,190.350006,190.820007,188.979996,189.669998,163.842484,1648500
2015-03-05,190.130005,190.720001,189.070007,190.080002,164.196655,1330100
2015-03-06,187.580002,191.399994,186.580002,186.910004,161.458328,4103600
2015-03-09,187.300003,188.789993,186.570007,187.929993,162.339401,2233700
2015-03-10,185.589996,186.139999,182.710007,182.710007,157.830200,2768500
2015-03-11,183.300003,185.839996,183.009995,184.179993,159.100052,2098600
2015-03-12,185.940002,190.000000,185.940002,189.949997,164.084320,3114800
2015-03-13,188.869995,189.740005,186.160004,189.339996,163.557419,3095100
2015-03-16,190.039993,192.490005,189.899994,191.899994,165.768860,2127700
2015-03-17,190.970001,191.240005,188.800003,190.570007,164.619904,1883200
2015-03-18,189.669998,193.039993,189.199997,192.320007,166.131668,2790100
2015-03-19,191.759995,191.759995,189.089996,189.970001,164.101608,2097100
2015-03-20,190.470001,193.919998,189.899994,193.130005,166.831329,3473800
2015-03-23,193.270004,194.250000,191.960007,191.960007,165.820694,1590500
2015-03-24,191.940002,192.509995,191.160004,191.279999,165.233261,1799100
2015-03-25,191.080002,191.229996,187.350006,187.350006,161.838394,2542000
2015-03-26,186.520004,187.970001,185.020004,187.240005,161.743408,2377200
2015-03-27,187.190002,188.479996,186.270004,188.059998,162.451721,1539600
2015-03-30,189.240005,192.000000,189.190002,191.020004,165.008636,2403800
2015-03-31,190.339996,190.550003,187.970001,187.970001,162.374008,2146600
2015-04-01,187.940002,192.330002,186.960007,192.229996,166.053894,4031400
2015-04-02,191.729996,192.729996,190.850006,191.550003,165.466507,2296300
2015-04-06,190.179993,192.639999,188.949997,192.050003,165.898376,1997000
2015-04-07,192.520004,193.639999,192.240005,192.389999,166.192093,1778000
2015-04-08,193.039993,193.850006,192.199997,192.559998,166.338959,1997300
2015-04-09,192.860001,195.089996,192.410004,194.889999,168.351685,1986500
2015-04-10,194.649994,195.860001,194.089996,195.639999,168.999542,1764800
2015-04-13,195.320007,197.380005,194.770004,195.580002,168.947678,2196100
2015-04-14,196.979996,198.490005,195.710007,197.720001,170.796295,3267400
2015-04-15,198.210007,202.139999,197.389999,201.100006,173.716049,5066100
2015-04-16,202.699997,202.869995,198.699997,200.210007,172.947235,5976900
2015-04-17,197.839996,198.250000,195.649994,197.350006,170.476669,4578400
2015-04-20,199.070007,199.600006,197.919998,198.100006,171.124573,2616600
2015-04-21,198.970001,199.500000,196.580002,196.839996,170.036148,1868300
2015-04-22,197.910004,199.160004,196.570007,198.320007,171.314621,1938100
2015-04-23,198.160004,200.490005,197.600006,199.309998,172.169769,2053400
2015-04-24,199.000000,199.100006,197.449997,197.990005,171.029541,1445700
2015-04-27,198.759995,199.309998,196.369995,196.520004,169.759689,1767100
2015-04-28,196.199997,197.610001,194.399994,197.490005,170.597641,1909400
2015-04-29,195.789993,199.729996,195.479996,198.559998,171.521896,2480600
2015-04-30,198.399994,199.750000,195.399994,196.419998,169.673325,2732800
2015-05-01,198.449997,198.570007,196.830002,197.529999,170.632156,2029500
2015-05-04,198.259995,199.720001,197.899994,199.300003,172.161179,1581600
2015-05-05,198.309998,200.389999,196.720001,197.289993,170.424835,2287500
2015-05-06,197.750000,198.589996,194.009995,196.250000,169.526505,2433700
2015-05-07,196.259995,197.949997,194.809998,197.389999,170.511246,1795300
2015-05-08,199.100006,201.339996,199.100006,200.500000,173.197754,3192500
2015-05-11,200.289993,201.949997,200.289993,201.729996,174.260254,1966700
2015-05-12,200.479996,201.039993,198.070007,200.529999,173.223663,2247500
2015-05-13,200.470001,201.750000,199.850006,201.429993,174.001099,2143300
2015-05-14,202.330002,202.880005,201.429993,202.619995,175.029083,1957000
2015-05-15,202.550003,202.970001,201.820007,202.970001,175.331421,1742900
2015-05-18,202.649994,205.179993,202.639999,204.660004,176.791321,2164600
2015-05-19,204.990005,206.199997,204.550003,205.399994,177.430542,2370100
2015-05-20,205.169998,205.960007,204.149994,205.080002,177.154083,1831200
2015-05-21,204.600006,205.210007,204.179993,204.949997,177.041824,2225000
2015-05-22,204.660004,208.259995,204.630005,207.800003,179.503693,3040400
2015-05-26,207.520004,207.520004,205.000000,206.380005,178.277054,3336300
2015-05-27,206.889999,209.679993,205.869995,209.059998,180.592133,3011500
2015-05-28,208.080002,208.589996,207.279999,208.479996,180.652740,3084900
2015-05-29,208.229996,208.270004,205.619995,206.190002,178.668442,2255500
2015-06-01,207.320007,208.820007,206.889999,207.809998,180.072205,2088200
2015-06-02,206.850006,207.839996,205.649994,206.429993,178.876404,2230700
2015-06-03,207.520004,210.169998,206.770004,208.289993,180.488159,2417000
2015-06-04,207.600006,210.059998,207.000000,208.869995,180.990768,3462500
2015-06-05,210.699997,211.940002,208.550003,210.449997,182.359879,3225100
2015-06-08,211.149994,211.699997,209.449997,209.789993,181.787933,2180700
2015-06-09,210.000000,210.440002,207.619995,209.020004,181.120682,2278800
2015-06-10,209.720001,213.399994,209.360001,213.130005,184.682083,2677300
2015-06-11,213.169998,214.610001,212.869995,213.940002,185.384018,2024100
2015-06-12,213.479996,214.009995,212.009995,213.059998,184.621490,2006200
2015-06-15,210.889999,212.339996,210.380005,211.759995,183.494995,1903800
2015-06-16,211.850006,213.570007,211.130005,213.559998,185.054718,1954200
2015-06-17,213.589996,214.500000,212.570007,212.929993,184.508820,1778400
2015-06-18,213.449997,215.009995,212.009995,214.600006,185.955978,2167200
2015-06-19,214.119995,215.000000,213.190002,213.190002,184.734116,4163400
2015-06-22,215.059998,216.809998,215.000000,216.509995,187.610931,2006100
2015-06-23,216.919998,218.770004,216.639999,218.399994,189.248718,2735600
2015-06-24,216.199997,217.000000,213.699997,214.429993,185.808609,3945200
2015-06-25,215.149994,215.800003,212.490005,212.820007,184.413513,2434700
2015-06-26,213.619995,214.610001,212.550003,213.169998,184.716766,2762600
2015-06-29,210.139999,211.220001,207.649994,207.649994,179.933548,3292800
2015-06-30,209.889999,210.789993,208.149994,208.789993,180.921387,4167300
2015-07-01,211.630005,212.490005,208.949997,209.940002,181.917908,2820300
2015-07-02,209.940002,210.630005,208.500000,209.199997,181.276703,1816600
2015-07-06,206.710007,208.529999,206.259995,208.039993,180.271500,2816800
2015-07-07,207.979996,208.970001,203.199997,208.210007,180.418793,3304200
2015-07-08,206.300003,206.789993,203.699997,204.059998,176.822754,2185100
2015-07-09,207.130005,207.550003,204.440002,204.809998,177.472687,2256200
2015-07-10,207.720001,207.979996,206.179993,207.190002,179.534958,1840600
2015-07-13,209.440002,210.309998,208.649994,210.119995,182.073914,2041700
2015-07-14,210.009995,212.759995,209.699997,212.160004,183.841629,2090700
2015-07-15,213.539993,213.610001,211.429993,212.960007,184.534805,2536700
2015-07-16,211.389999,214.139999,209.320007,211.179993,182.992386,4405200
2015-07-17,210.759995,212.800003,209.789993,212.460007,184.101578,2849000
2015-07-20,212.679993,214.000000,211.210007,212.389999,184.040878,2175400
2015-07-21,211.979996,212.800003,210.750000,211.500000,183.269714,1985300
2015-07-22,211.800003,213.720001,211.750000,213.250000,184.786118,2301300
2015-07-23,213.660004,214.610001,210.699997,211.050003,182.879745,2192700
2015-07-24,211.449997,211.449997,206.899994,207.350006,179.673660,2453900
2015-07-27,205.449997,205.839996,203.500000,205.020004,177.654617,2910500
2015-07-28,207.139999,207.179993,204.600006,206.240005,178.711777,2018100
2015-07-29,206.570007,208.130005,205.669998,206.839996,179.231705,1987300
2015-07-30,206.029999,207.350006,205.100006,207.199997,179.543625,1342900
2015-07-31,207.399994,207.470001,204.899994,205.070007,177.697983,1644000
2015-08-03,205.750000,205.949997,202.839996,204.690002,177.368698,2075500
2015-08-04,205.009995,207.149994,204.800003,205.169998,177.784607,1451500
2015-08-05,206.940002,207.779999,204.929993,205.699997,178.243896,1535500
2015-08-06,206.000000,206.699997,204.300003,205.089996,177.715271,1485800
2015-08-07,205.300003,206.639999,202.320007,203.440002,176.285507,1691100
2015-08-10,204.589996,206.570007,204.339996,205.970001,178.477844,1640300
2015-08-11,203.500000,203.919998,200.660004,201.699997,174.777756,2554000
2015-08-12,199.899994,201.550003,196.580002,201.130005,174.283875,2771900
2015-08-13,200.720001,201.949997,199.580002,200.740005,173.945908,3353600
2015-08-14,200.830002,202.550003,200.740005,202.020004,175.055069,3567100
2015-08-17,201.009995,202.860001,199.779999,202.570007,175.531647,1600700
2015-08-18,202.119995,203.100006,201.179993,201.179993,174.327179,1665400
2015-08-19,200.020004,202.750000,199.139999,200.949997,174.127853,2721400
2015-08-20,198.429993,199.220001,196.750000,196.750000,170.488464,3140000
2015-08-21,193.660004,194.600006,187.580002,187.740005,162.681091,5406200
2015-08-24,178.460007,186.889999,172.100006,179.460007,155.506287,7183600
2015-08-25,185.889999,187.330002,177.710007,178.220001,154.431793,7204800
2015-08-26,183.039993,185.059998,179.110001,184.399994,159.786926,5561800
2015-08-27,186.809998,189.860001,185.429993,189.210007,163.954849,3798500
2015-08-28,187.589996,188.850006,186.259995,187.750000,163.250565,2413100
2015-08-31,187.690002,190.250000,187.179993,188.600006,163.989639,2858000
2015-09-01,184.240005,186.470001,181.080002,182.119995,158.355255,5494500
2015-09-02,184.869995,185.820007,182.509995,184.509995,160.433334,3043800
2015-09-03,185.000000,187.889999,184.279999,185.059998,160.911575,2902200
2015-09-04,182.259995,182.830002,179.130005,180.380005,156.842270,4295600
2015-09-08,183.910004,186.309998,183.649994,185.880005,161.624603,3060100
2015-09-09,189.550003,191.750000,185.259995,185.679993,161.450653,4756800
2015-09-10,185.449997,187.820007,184.770004,185.910004,161.650696,3042600
2015-09-11,185.429993,185.820007,183.320007,185.270004,161.094177,2536800
2015-09-14,185.600006,185.860001,183.300003,183.940002,159.937683,2746000
2015-09-15,184.779999,188.020004,184.190002,187.449997,162.989731,3092800
2015-09-16,187.960007,189.300003,186.589996,188.639999,164.024414,2717800
2015-09-17,188.449997,190.570007,186.000000,186.449997,162.120224,3712600
2015-09-18,183.199997,183.380005,180.550003,180.940002,157.329193,6529900
2015-09-21,183.300003,184.410004,181.699997,183.350006,159.424728,2947200
2015-09-22,180.889999,181.000000,178.009995,179.720001,156.268402,4166900
2015-09-23,179.809998,180.190002,177.750000,179.410004,155.998856,2732600
2015-09-24,177.660004,177.979996,174.820007,176.910004,153.825104,3910000
2015-09-25,179.199997,181.110001,178.160004,179.830002,156.364075,3026500
2015-09-28,178.460007,178.460007,172.750000,173.020004,150.442673,3898500
2015-09-29,173.009995,173.300003,167.490005,171.860001,149.434052,4419100
2015-09-30,174.580002,175.080002,172.160004,173.759995,151.086090,2931500
2015-10-01,174.399994,176.169998,173.039993,176.020004,153.051239,3613000
2015-10-02,172.139999,177.100006,169.869995,177.009995,153.912048,4469900
2015-10-05,178.229996,181.059998,177.830002,180.699997,157.120514,3411900
2015-10-06,180.199997,181.279999,179.470001,180.320007,156.790100,1859100
2015-10-07,181.800003,183.789993,180.539993,182.229996,158.450867,2572200
2015-10-08,181.179993,182.470001,179.750000,181.070007,157.442276,3253400
2015-10-09,180.960007,182.289993,178.210007,179.190002,155.807571,3334900
2015-10-12,180.800003,181.199997,179.009995,180.229996,156.711853,3059800
2015-10-13,179.570007,183.139999,179.500000,180.970001,157.355301,2918800
2015-10-14,180.729996,182.220001,179.139999,179.509995,156.085815,3252000
2015-10-15,176.729996,185.750000,175.759995,184.960007,160.824677,5720100
2015-10-16,185.119995,186.649994,183.630005,185.179993,161.015961,2977500
2015-10-19,183.479996,186.500000,183.149994,185.740005,161.502808,2665700
2015-10-20,185.199997,185.970001,183.899994,185.509995,161.302902,2736200
2015-10-21,186.220001,186.220001,179.550003,179.699997,156.251022,3613800
2015-10-22,180.229996,184.190002,180.199997,183.559998,159.607330,2609600
2015-10-23,185.160004,186.360001,184.429993,185.500000,161.294189,2935700
2015-10-26,187.100006,188.000000,186.619995,187.009995,162.607101,2573700
2015-10-27,186.000000,186.830002,184.500000,186.309998,161.998459,1932300
2015-10-28,186.710007,191.479996,186.169998,191.320007,166.354691,3231900
2015-10-29,191.000000,191.960007,189.330002,189.889999,165.111313,3068100
2015-10-30,189.759995,190.089996,187.240005,187.500000,163.033188,2791600
2015-11-02,188.320007,190.429993,187.679993,189.679993,164.928726,2531500
2015-11-03,189.250000,191.869995,189.050003,190.690002,165.806915,2443200
2015-11-04,191.000000,192.889999,190.309998,191.649994,166.641663,2174300
2015-11-05,192.539993,193.279999,191.000000,192.020004,166.963409,2186300
2015-11-06,196.000000,199.470001,195.899994,199.169998,173.180374,4270800
2015-11-09,199.039993,199.899994,196.320007,196.759995,171.084854,2604400
2015-11-10,196.580002,198.220001,195.279999,197.809998,171.997833,2149900
2015-11-11,198.289993,198.929993,196.729996,197.389999,171.632660,1637500
2015-11-12,196.190002,196.190002,192.259995,192.770004,167.615509,3166900
2015-11-13,192.630005,193.380005,190.059998,190.389999,165.546036,2484000
2015-11-16,189.990005,192.160004,188.009995,192.160004,167.085098,4626600
2015-11-17,192.669998,193.000000,190.320007,190.570007,165.702606,1783800
2015-11-18,191.050003,194.050003,191.009995,193.660004,168.389404,2509200
2015-11-19,193.820007,194.210007,191.669998,193.029999,167.841553,1835800
2015-11-20,193.000000,193.490005,191.110001,191.470001,166.485168,2932100
2015-11-23,191.300003,191.490005,188.520004,189.190002,164.502686,2671700
2015-11-24,188.020004,189.800003,186.559998,188.669998,164.050522,2679400
2015-11-25,188.990005,189.770004,188.149994,189.149994,164.467896,1495600
2015-11-27,189.160004,191.190002,188.850006,190.470001,165.615646,1092700
2015-11-30,190.500000,191.080002,189.240005,190.020004,165.790146,3415000
2015-12-01,191.220001,193.149994,190.009995,193.070007,168.451202,4140900
2015-12-02,193.300003,193.839996,189.800003,190.259995,165.999557,1817200
2015-12-03,190.660004,191.649994,184.729996,185.199997,161.584732,3599000
2015-12-04,185.610001,190.619995,184.750000,189.990005,165.763977,3517200
2015-12-07,190.000000,190.119995,185.000000,185.490005,161.837799,3499900
2015-12-08,183.919998,184.470001,181.839996,182.919998,159.595505,2663800
2015-12-09,182.020004,184.850006,179.830002,180.710007,157.667252,3907500
2015-12-10,180.990005,183.929993,180.309998,182.110001,158.888733,2212300
2015-12-11,179.679993,180.149994,175.470001,176.559998,154.046417,3750100
2015-12-14,176.669998,178.630005,172.899994,176.399994,153.906845,5102400
2015-12-15,178.979996,183.279999,178.850006,182.009995,158.801498,3398700
2015-12-16,184.009995,186.880005,181.679993,186.210007,162.465942,3191700
2015-12-17,186.880005,187.889999,182.610001,182.610001,159.324982,2807900
2015-12-18,181.199997,181.899994,175.389999,175.490005,153.112900,6740800
2015-12-21,177.500000,178.149994,175.830002,177.750000,155.084686,2472900
2015-12-22,178.899994,180.690002,177.050003,180.050003,157.091400,2312800
2015-12-23,180.699997,183.000000,180.460007,182.949997,159.621704,2367900
2015-12-24,182.270004,183.169998,182.020004,182.470001,159.202896,1107600
2015-12-28,181.770004,181.929993,179.839996,181.619995,158.461273,1723300
2015-12-29,182.820007,184.179993,182.500000,183.529999,160.127655,1848900
2015-12-30,183.279999,183.529999,181.839996,182.009995,158.801498,1514300
2015-12-31,181.160004,182.889999,180.029999,180.229996,157.248459,1773900
2016-01-04,175.789993,177.190002,173.759995,177.139999,154.552460,3745500
2016-01-05,176.710007,177.500000,172.919998,174.089996,151.891388,4521600
2016-01-06,171.309998,172.020004,169.100006,169.839996,148.183319,5539400
2016-01-07,166.669998,169.500000,163.600006,164.619995,143.628937,5687900
2016-01-08,166.750000,168.419998,163.630005,163.940002,143.035675,4929800
2016-01-11,165.000000,166.460007,163.339996,165.729996,144.597397,4386500
2016-01-12,166.889999,168.179993,163.300003,165.710007,144.579956,4441300
2016-01-13,166.460007,167.100006,157.919998,158.990005,138.716843,5252500
2016-01-14,160.300003,162.509995,156.759995,161.389999,140.810837,4272500
2016-01-15,156.699997,157.990005,153.809998,155.610001,135.767838,6237200
2016-01-19,157.559998,158.759995,155.279999,156.820007,136.823563,5860600
2016-01-20,154.100006,158.369995,151.649994,153.750000,134.145004,9369100
2016-01-21,153.970001,155.160004,151.490005,151.649994,132.312759,5738800
2016-01-22,154.580002,156.990005,153.860001,156.860001,136.858459,5583800
2016-01-25,156.399994,156.529999,151.119995,151.119995,131.850357,5051700
2016-01-26,151.119995,156.100006,151.119995,154.449997,134.755737,5237700
2016-01-27,153.589996,158.429993,153.190002,153.720001,134.118835,5153100
2016-01-28,155.009995,158.050003,152.529999,157.059998,137.032944,4292900
2016-01-29,158.639999,161.589996,157.779999,161.559998,140.959137,4887900
2016-02-01,160.410004,161.000000,158.449997,159.649994,139.292664,2963500
2016-02-02,157.000000,157.000000,150.160004,151.699997,132.356369,6316200
2016-02-03,152.500000,153.839996,147.009995,152.679993,133.211456,5893200
2016-02-04,152.300003,157.949997,152.009995,156.490005,136.535599,4573100
2016-02-05,157.570007,159.699997,155.690002,156.470001,136.518158,4596100
2016-02-08,153.830002,153.830002,145.250000,149.250000,130.218842,8680000
2016-02-09,145.520004,149.949997,145.100006,148.250000,129.346298,6919400
2016-02-10,150.000000,153.380005,147.210007,147.229996,128.456390,7609600
2016-02-11,143.410004,144.410004,139.050003,140.690002,122.750328,10252200
2016-02-12,143.750000,146.509995,143.699997,146.130005,127.496643,9009300
2016-02-16,149.600006,150.479996,147.449997,149.020004,130.018112,10198000
2016-02-17,150.800003,151.869995,150.309998,150.940002,131.693329,5578800
2016-02-18,151.250000,152.000000,147.369995,147.729996,128.892593,5895500
2016-02-19,147.000000,147.729996,145.429993,146.910004,128.177231,5257300
2016-02-22,149.199997,149.990005,148.229996,148.789993,129.817459,4287900
2016-02-23,148.000000,148.050003,144.050003,144.910004,126.432175,4249600
2016-02-24,143.080002,145.639999,140.259995,145.559998,126.999336,5714700
2016-02-25,146.000000,149.070007,145.229996,148.250000,129.346298,4299600
2016-02-26,149.720001,151.970001,149.009995,150.250000,131.091232,5924500
2016-02-29,149.750000,150.289993,148.320007,149.529999,131.029984,5506400
2016-03-01,150.949997,154.770004,150.679993,154.649994,135.516464,6490400
2016-03-02,154.750000,155.410004,153.449997,154.199997,135.122208,5047500
2016-03-03,154.000000,155.660004,153.360001,155.330002,136.112381,3615800
2016-03-04,156.369995,158.850006,155.289993,156.839996,137.435547,5256700
2016-03-07,156.000000,156.369995,154.410004,155.350006,136.129898,2771900
2016-03-08,154.000000,154.229996,151.500000,151.600006,132.843872,3830400
2016-03-09,152.110001,152.500000,149.179993,149.910004,131.362930,3250900
2016-03-10,150.410004,153.600006,148.839996,151.020004,132.335617,4631800
2016-03-11,153.279999,154.160004,152.369995,153.940002,134.894302,4058700
2016-03-14,153.660004,154.449997,152.130005,153.490005,134.500061,3317900
2016-03-15,152.649994,152.740005,150.899994,152.029999,133.220642,3731400
2016-03-16,150.919998,152.850006,149.710007,150.539993,131.914993,4310300
2016-03-17,150.389999,153.979996,148.750000,152.910004,133.991791,4431700
2016-03-18,153.910004,158.179993,153.869995,157.600006,138.101517,7413200
2016-03-21,157.240005,158.899994,155.750000,156.289993,136.953583,4410200
2016-03-22,155.500000,155.589996,153.360001,154.199997,135.122208,3521500
2016-03-23,154.250000,155.550003,153.589996,154.080002,135.017029,3633400
2016-03-24,152.399994,153.039993,150.130005,153.000000,134.070648,3693400
2016-03-28,153.139999,154.639999,152.380005,153.839996,134.806717,2308600
2016-03-29,152.869995,155.350006,151.500000,155.029999,135.849472,2919500
2016-03-30,156.130005,158.020004,154.889999,156.500000,137.137665,3130600
2016-03-31,156.179993,157.479996,156.059998,156.979996,137.558228,2927300
2016-04-01,156.460007,160.009995,155.089996,159.820007,140.046860,3373400
2016-04-04,159.970001,160.000000,157.389999,157.770004,138.250488,2478100
2016-04-05,156.440002,156.529999,154.550003,155.350006,136.129898,2822700
2016-04-06,155.259995,156.270004,153.919998,155.190002,135.989777,2927400
2016-04-07,153.649994,154.029999,149.369995,150.410004,131.801071,4786800
2016-04-08,152.070007,152.869995,150.009995,150.279999,131.687119,3122200
2016-04-11,151.179993,153.899994,150.410004,152.199997,133.369598,3464300
2016-04-12,152.669998,155.089996,151.300003,154.309998,135.218536,2732900
2016-04-13,156.529999,159.990005,156.380005,159.850006,140.073166,5151100
2016-04-14,159.529999,162.270004,159.149994,160.910004,141.001999,3067100
2016-04-15,161.229996,161.779999,158.199997,158.520004,138.907684,3467900
2016-04-18,157.610001,160.000000,157.149994,159.020004,139.345856,3031500
2016-04-19,157.750000,163.699997,157.000000,162.649994,142.526764,5832200
2016-04-20,162.000000,167.449997,161.940002,166.979996,146.320984,4802200
2016-04-21,166.550003,168.899994,165.009995,165.320007,144.866394,4165100
2016-04-22,165.789993,167.490005,165.660004,166.750000,146.119492,2680300
2016-04-25,166.000000,167.389999,164.059998,165.089996,144.664841,2473000
2016-04-26,165.380005,166.000000,164.220001,165.839996,145.322006,2251600
2016-04-27,165.830002,168.660004,164.929993,166.919998,146.268448,3323600
2016-04-28,165.350006,167.320007,164.009995,164.289993,143.963791,2528000
2016-04-29,163.800003,164.679993,162.559998,164.110001,143.806046,2890800
2016-05-02,165.080002,167.190002,163.990005,166.179993,145.619980,1998400
2016-05-03,163.660004,164.110001,161.369995,163.139999,142.956146,2777000
2016-05-04,161.199997,162.600006,159.089996,160.070007,140.265945,3203900
2016-05-05,160.779999,160.820007,158.500000,159.529999,139.792755,2366200
2016-05-06,158.190002,160.169998,157.009995,158.850006,139.196869,2307000
2016-05-09,158.199997,159.850006,156.789993,157.509995,138.022659,2097900
2016-05-10,158.669998,161.500000,158.389999,161.419998,141.448914,2379600
2016-05-11,161.360001,162.529999,159.279999,159.419998,139.696320,2096900
2016-05-12,160.320007,161.470001,157.309998,158.070007,138.513397,2448100
2016-05-13,157.880005,159.720001,155.259995,155.339996,136.121124,2550100
2016-05-16,155.339996,156.899994,154.600006,155.380005,136.156189,3177700
2016-05-17,154.740005,157.110001,153.770004,154.649994,135.516464,2701500
2016-05-18,154.809998,160.000000,154.649994,159.940002,140.152008,3653300
2016-05-19,158.679993,159.949997,154.520004,154.699997,135.560303,4712000
2016-05-20,155.759995,156.410004,153.919998,154.509995,135.393799,3247800
2016-05-23,154.440002,156.089996,153.740005,155.449997,136.217529,2767600
2016-05-24,156.669998,158.550003,156.440002,157.589996,138.092728,3038800
